,life_expect,Electric_consumption,gdp_per_capita,internet_usage,open_defecation,drinking_water_services,adult_obesity,cluster
243,-1.2931992478600178,-0.8149751176698933,-0.8045307982504559,-0.9088871281186481,2.7823929767112685,-1.2775895477279293,-1.1220482522893573,1
244,-1.2637423281438724,-0.8146262140047478,-0.7956994969444317,-0.8944810539975547,2.736925562320561,-1.2691155597818815,-1.0855129084799549,1
245,-1.233931925391133,-0.8138266486822686,-0.787253442767105,-0.8548643501645475,2.691627128772404,-1.2608883588058175,-1.0489775646705524,1
246,-1.2029432458497482,-0.813063324401668,-0.7844978528444824,-0.6656049868222716,2.646552683956299,-1.2529317206924173,-1.0124422208611499,1
252,-0.9856690060234585,-0.7431105562152629,-0.7562858823772861,-1.0189940641191386,1.3649753442680674,-0.3892507359912135,-0.5374827513389178,1
253,-0.9147367433469796,-0.7436179085636135,-0.752722109523628,-0.9945866108914357,1.2913024752964986,-0.34430323992771017,-0.488768959593048,1
254,-0.8456897235323347,-0.7434477039890806,-0.7488418741757076,-0.9586891803703704,1.2192054504437893,-0.3008583175489555,-0.44005516784717796,1
255,-0.7785279465795237,-0.7405221220195476,-0.7436340140614669,-0.9445927124464304,1.1478409206982934,-0.25820884203120836,-0.391341376101308,1
256,-0.7130157571308147,-0.7389184168515067,-0.7340602303312549,-0.9110507547457688,1.0769346409294394,-0.21612917252728484,-0.342627584355438,1
257,-0.6486818444707537,-0.7367440687625901,-0.7225142857003709,-0.8826830570839969,1.006534578542576,-0.17465635140293978,-0.29391379260956796,1
258,-0.5849370702050152,-0.7302622888942544,-0.7095336283362262,-0.8476371377307904,0.9365609392703838,-0.13372652150403289,-0.24520000086369817,2
259,-0.5210744682604115,-0.7235829872601331,-0.6970876090935293,-0.6928232322574749,0.8670856883433565,-0.09339459490314637,-0.1964862091178282,2
260,-0.4572118663158078,-0.7166003468174561,-0.6820326916838285,-0.6207656456967778,0.7980314144450092,-0.05360054943251041,-0.14777241737195818,2
261,-0.3937027474077978,-0.7189950402928,-0.6762490395738924,-0.46590034889502246,0.7294679350373768,-0.014395596280689978,-0.08688017768962072,2
262,-0.331136249930704,-0.7148598981046769,-0.6668358135604268,-0.26421531119971325,0.6613664362444617,0.024243247195482057,-0.03816638594375073,2
263,-0.2705728229943093,-0.7038808818404009,-0.6517424786562349,0.009500097101063676,0.5937006145315536,0.062336462857571155,0.010547405802119277,2
264,-0.21295508802952814,-0.6967298703980029,-0.6279406666600394,0.2018211866176623,0.5264897663819967,0.09987147179117861,0.07143964548445672,2
265,-0.15899001110954972,-0.6911249610144916,-0.5916669198764505,0.261246242367173,0.4609135008788781,0.13603710533904825,0.13233188516679417,2
266,-0.10914890294983126,-0.6820010863472373,-0.5693801868860258,0.1751699494936392,0.39644595253615456,0.17124047722169025,0.18104567691266396,2
267,-0.06366741890810307,-0.6717521893517904,-0.5654056793761452,0.2792538350185399,0.3323246468344304,0.20601771330592444,0.2419379165950014,2
273,-2.378745653239413,-0.5988867704050486,-0.4973892978469271,-0.96641538571756,0.703433322727712,-0.6612822046682244,-0.6470887827671252,1
274,-2.4197496854842875,-0.5808819772242646,-0.49481346641810786,-0.9473914385944443,0.6652449665659703,-0.6417036474631479,-0.6105534389577228,1
275,-2.4255232417486523,-0.5655400849873394,-0.4692462685290629,-0.9490108410890171,0.6347140551712297,-0.6299643996085903,-0.5618396472118529,1
276,-2.3918245255933814,-0.5546619924929429,-0.4466840521935233,-0.950477817991456,0.6054738500163683,-0.6194468730616435,-0.5253043034024503,1
277,-2.3173574325509656,-0.5353714689686591,-0.4291499465577294,-0.9519292631291418,0.5764510323470772,-0.6090249188754235,-0.488768959593048,1
278,-2.201886307263675,-0.5095066971990249,-0.3997774120956331,-0.9534539738142283,0.5477087659240156,-0.5987665456947229,-0.4522336157836454,1
279,-2.048121186345395,-0.5128873576614962,-0.3492609663280481,-0.9164527309500172,0.5191826274926749,-0.5361449765464427,-0.41569827197424286,1
280,-1.8657239394630227,-0.5064101883616091,-0.2975156258449629,-0.8807952835825158,0.4689180817493344,-0.45177064760036445,-0.37916292816484054,1
281,-1.6658881961086907,-0.4973877244858871,-0.2592846739999519,-0.845860553838864,0.41962068317556783,-0.3700896064550254,-0.342627584355438,1
282,-1.4575688598761094,-0.49574277293771557,-0.31902380906474775,-0.8494620723691375,0.37150194027398337,-0.29129895913607423,-0.3060922405460356,1
283,-1.2497208343589872,-0.45231634511059327,-0.26981083008718876,-0.8548643501645475,0.3244466811225615,-0.21526663584989852,-0.25737844880016564,2
284,-1.0495316079680623,-0.4916736877775885,-0.2251386763568428,-0.7468187942563461,0.2785202443425083,-0.14203288434943764,-0.22084310499076307,2
285,-0.8608894941058656,-0.5043557912395585,-0.258044935185427,-0.4947124971372095,0.24389478242646032,-0.08033097834464734,-0.18430776118136075,2
286,-0.6882719445692532,-0.4487279738842305,-0.20253207994892555,0.009500097101063676,0.21158405173982525,-0.021646630427582317,-0.14777241737195818,2
287,-0.5363920665128066,-0.36727742103981126,-0.12335686981062541,0.25241342597280303,0.17980491334536342,0.03562156708922085,-0.09905862562608818,2
288,-0.4099629670911108,-0.43568510897338614,-0.17821004416200534,0.27284494611953697,0.14857044926271545,0.09147092193054635,-0.050344833880218175,2
294,-0.08263767520530095,-0.431983642329883,-0.46653299556073474,-0.9675672040337574,-0.034659437505273026,0.37702021581475753,-0.3304491364189705,2
295,-0.041869298318155106,-0.4176889524683158,-0.45595040584535407,-0.9078608801314361,-0.06591772660013452,0.39649967308533585,-0.2695568967366331,2
296,-0.0005117830366868813,-0.45056044273898094,-0.4402194563350649,-0.7414372220951791,-0.09601265782934568,0.41514602687218577,-0.20866465705429563,2
297,0.04155269831796886,-0.4376396280459893,-0.4311039176829746,-0.5952818011876391,-0.12549978182494875,0.4333883467468117,-0.14777241737195818,2
298,0.0840884903880835,-0.4210086110322253,-0.3944237199743791,-0.3840136207732851,-0.1543739912096879,0.45122146067692065,-0.08688017768962072,2
299,0.12709559317365537,-0.4047513779119658,-0.3662575214994495,-0.31381732419966296,-0.1826480140767855,0.46865353640500607,-0.02598793800728328,2
300,0.16998486828036377,-0.3916302643715508,-0.33218343713792714,-0.05610587826736886,-0.2103474354442083,0.4857030635771623,0.04708274961152183,2
301,0.212167177313883,-0.3791862504108328,-0.28521676315657263,0.04119346016746938,-0.23748219712809843,0.5023773144049127,0.10797498929385928,2
302,0.25317120955875744,-0.35823226732754937,-0.24599975095435417,0.14743825681053407,-0.26406244943838547,0.5186823081519429,0.18104567691266396,2
303,0.29252565429952826,-0.34453952980484265,-0.24907886273990323,0.34156010559226924,-0.2900766804283566,0.5346058602556913,0.2419379165950014,2
304,0.3301126838573303,-0.3517379808786897,-0.19566892236228192,0.3930618205751786,-0.31555974504835377,0.5501752599768507,0.3150086042138065,2
305,0.3656966428744349,-0.3127993386710014,-0.15754932152904821,0.5745783545009568,-0.34060260815210824,0.5654710857829266,0.3880792918326112,2
306,0.39963101438743415,-0.30032807266205475,-0.1572279815890195,0.677941936319803,-0.36511919904265266,0.5804155162598845,0.4489715315149487,2
307,0.43191579839632976,-0.28478025388927464,-0.12924534919128566,0.7672595958705828,-0.3891048956369516,0.5950017826482574,0.5220422191337538,2
308,0.4627866502588503,-0.269961790797325,-0.12254735660614162,0.8937089791770296,-0.41259421071804775,0.6092589976598071,0.5951129067525589,2
309,0.4921257422961307,-0.2587128371553511,-0.1728163571711789,1.0297365279039123,-0.43558325276698096,0.6231798243047557,0.6681835943713635,2
315,0.23467226397701849,0.7875281222152792,2.4900796436860966,-0.7469526074528221,-0.40219102975855947,0.7423055621309653,-1.1951189399081623,0
316,0.26613225423386144,0.824986238838526,2.5905912420840376,-0.6057196148668252,-0.4018428676143479,0.7423055621309653,-1.1464051481622923,0
317,0.2962961400231945,0.7448573345420121,2.7118398308534872,-0.5188469981544034,-0.39843329959611684,0.7423055621309653,-1.0855129084799549,0
318,0.324928265987289,0.787107530386252,2.8211577620981187,-0.36523779000498485,-0.39841312463742906,0.7423055621309653,-1.036799116734085,0
319,0.35155732141068446,1.0461204496412386,2.8752089616503733,-0.000742472496166665,-0.3984004432348254,0.7423055621309653,-0.9759068770517476,0
320,0.3757119955779236,1.0562234035153883,2.948538865035542,0.2423884014204199,-0.3983992903800432,0.7423056871416345,-0.9150146373694101,0
321,0.3972744608101413,1.0268104857314755,3.1861969971239392,0.44839372026227803,-0.3983941025335235,0.7423058115840719,-0.8663008456235401,0
322,0.4163625447862043,1.019926721222499,3.2508999649957753,0.5382030173451958,-0.3983866089774395,0.7191986106295736,-0.8054086059412027,0
323,0.43321190286383965,1.0600166771615132,3.199374046636068,0.5857430619448044,-0.3983866089774395,0.7193211193799705,-0.7445163662588652,0
324,0.4484116734373713,1.054600163448383,3.104747864383927,0.6937886178530058,-0.3983866089774395,0.7194426070204988,-0.6714456786400603,0
325,0.4621975118645263,1.1098928994783648,3.208437339387862,0.8378493590639411,-0.3983866089774395,0.7195630707100065,-0.6105534389577228,0
326,0.47539421189736053,1.103193369384381,3.396544144847299,0.9458949149721424,-0.3983866089774395,0.7196820558642442,-0.5496611992753855,0
327,0.4883552565724645,1.0973152338574934,3.618921821972509,1.099790144198376,-0.3983866089774395,0.7197996960173358,-0.47659051165658034,0
328,0.5016697842841622,1.1978663572613444,3.3889755698751096,1.2520239900453798,-0.3983866089774395,0.7199159582119223,-0.4035198240377754,0
329,0.5155734503901823,1.337100922822763,3.2642753943022202,1.405808831288053,-0.3983866089774395,0.7200305969725099,-0.3304491364189705,0
330,0.5303019102482551,1.428928736451691,2.292861320934405,1.4933257315736963,-0.3983866089774395,0.7201431315762552,-0.25737844880016564,0
336,0.09969059888869591,-0.04015991393405438,-0.6021311730323576,-0.8775206579981134,-0.5482577306579234,0.7399986635548276,0.46114997945141634,2
337,0.11204813608403907,-0.02690699280246281,-0.574427970177346,-0.7967971479711319,-0.5482577306579234,0.7371952305588002,0.4976853232608189,2
338,0.12354351990519268,0.01389994230290175,-0.5317412917408116,-0.7439375794321275,-0.5482577306579234,0.7344346659939085,0.5463991150066887,2
339,0.14710905567810942,0.012740299460695097,-0.49921388279114665,-0.6373326309360354,-0.5482577306579234,0.7317170499806263,0.5951129067525589,2
340,0.20573550986681882,0.04443918780551924,-0.45874284161354084,-0.41800015244238653,-0.5482577306579234,0.729041965437905,0.6438266984984287,2
341,0.20544812580151486,0.03870152844602298,-0.4025164568357449,-0.3517322114853564,-0.5482577306579234,0.7264091651855582,0.7047189381807661,2
342,0.21148320177739563,0.08124088121396981,-0.3449102932677423,-0.09530409212989169,-0.5482577306579234,0.7238173871840664,0.7534327299266359,2
343,0.21751827775327803,0.12562270067376935,-0.27252134310051046,0.14059537160301472,-0.5482577306579234,0.7212674138865678,0.8143249696089734,2
344,0.25286658141265234,0.16003346625204787,-0.19388442968385272,0.3577669389784996,-0.5482577306579234,0.7187576099262255,0.8630387613548436,2
345,0.3057453448690627,0.1932936489504847,-0.20185770915543486,0.5497278766420707,-0.5482577306579234,0.7162883435162827,0.9239310010371811,2
346,0.31752811275552023,0.1513266668565629,-0.16186064713637802,0.5940265545644331,-0.5482577306579234,0.7138589447132015,0.9848232407195184,2
347,0.39425979605015127,0.16819384306124668,-0.12107607375972387,0.6570528785386794,-0.5482577306579234,0.71146856799028,1.0457154804018558,2
348,0.4120776410907673,0.23491572678470618,-0.09111501465516395,0.7982322111636991,-0.5482577306579234,0.709119474904155,1.1066077200841933,2
349,0.47645178719005343,0.2125240261696514,-0.07465186627558927,0.8400642929600592,-0.5482577306579234,0.706812225161685,1.1674999597665308,2
350,0.42989548495310553,0.1856382264959554,-0.024617304803751405,0.9275271704677482,-0.5482577306579234,0.7045456823022458,1.2405706473853355,2
351,0.4474259447501416,0.20086711549718875,0.015363341722461864,0.9695299383115098,-0.5482577306579234,0.7023206532128806,1.301462887067673,0
357,-1.4593362750590784,-0.8284685670630587,-0.8780065164641732,-1.0692619328879265,4.4550844167676935,-1.9444613019962447,-1.8162197846680042,1
358,-1.3529378810443609,-0.8279096140016733,-0.8733767542320381,-1.0681838753639428,4.259531892979686,-1.852896701475138,-1.8040413367315367,1
359,-1.2412372414807369,-0.8270794868945572,-0.8696238153281785,-1.0627806186037658,4.064207847716679,-1.7614129868341357,-1.8040413367315367,1
360,-1.1283583251284675,-0.8240414120775524,-0.8640305889193167,-1.0615709780156102,3.8691130580027973,-1.6700096909879216,-1.7918628887950694,1
361,-1.0170111686014371,-0.8237846144107271,-0.8560653575324538,-1.0601351805755588,3.6742157575009458,-1.5786707460879872,-1.779684440858602,1
362,-0.910730602265584,-0.8228556890201307,-0.8444768150561704,-1.0595270592376418,3.479518530911546,-1.5082092050326448,-1.7675059929221344,1
363,-0.8118731796981997,-0.8204279146193652,-0.8333964815566675,-1.0540875079223697,3.2850541273803944,-1.4552005988718808,-1.7553275449856667,1
364,-0.7211458669724712,-0.817353225020809,-0.8218760467904704,-1.0533080211826107,3.0907941088621524,-1.404276173985022,-1.7431490970491994,1
365,-0.6390199748038571,-0.812984125555166,-0.8139105890915271,-1.0525877174765559,2.895721902997026,-1.3548576747735182,-1.7187922011762644,1
366,-0.5659668139078173,-0.8099021944768199,-0.8148320556889515,-1.0518674137705013,2.6956172514018335,-1.304460460788127,-1.706613753239797,1
367,-0.5016329012477547,-0.8069680822252451,-0.8081927099165588,-1.0255763284995056,2.4960869785747724,-1.25614003028622,-1.682256857366862,1
368,-0.44472213235616104,-0.8033705665331895,-0.7987112413446413,-0.9593083875424755,2.2971453891379783,-1.209880740455561,-1.6700784094303944,1
369,-0.39323143669233895,-0.7987874352655285,-0.785431144983222,-0.8930404465854452,2.0988077445830586,-1.1656654500605832,-1.6457215135574594,1
370,-0.34515774371558927,-0.7895211954812004,-0.776307809836113,-0.8548643501645475,1.9011109581672834,-1.1234925765798693,-1.6213646176845244,1
371,-0.2997940873527262,-0.7863726596102506,-0.7690987712998213,-0.5667428677426771,1.7040235419679863,-1.083314543225927,-1.5970077218115895,1
372,-0.2569048122460178,-0.7754114810722702,-0.7586059091398282,-0.4226821265317419,1.5075837880567582,-1.0451283809953793,-1.5726508259386545,1
378,-2.335856378132705,-0.79608422539827,-0.8288785773847339,-1.0618753106532406,-0.08657562364969387,-1.6602468674839803,-1.3777956589551745,1
379,-2.3088738396727155,-0.7965550272082788,-0.824805991470762,-1.060977407280753,-0.09415754553398581,-1.6333346111228026,-1.3534387630822398,1
380,-2.2718759485092366,-0.7987749303130303,-0.8211950335026993,-1.0579586050126992,-0.10170055735888239,-1.6068047879668006,-1.3290818672093045,1
381,-2.228044051971612,-0.8010049856753106,-0.8159235109800087,-1.049792124757709,-0.10919716043809584,-1.5806813921090932,-1.2925465233999023,1
382,-2.1793812206005403,-0.7983430998714034,-0.807695585279368,-1.0358019250402826,-0.11665439052907615,-1.5549377400224986,-1.268189627526967,1
383,-2.1276548695789885,-0.792793379807117,-0.8044075091861603,-1.0204386101158978,-0.12405074919584572,-1.529647312409706,-1.2316542837175648,1
384,-2.0740432756956033,-0.7940984467604654,-0.7990744076467864,-0.9978898424011293,-0.13140043655425543,-1.504757568423223,-1.2072973878446298,1
385,-2.0191355773447084,-0.7810650845029422,-0.7933660129444029,-0.9654309690439402,-0.13870328273115326,-1.4802668096226494,-1.1707620440352273,1
386,-1.9635209129206257,-0.7792850872427114,-0.7905983994896365,-0.9485038319516554,-0.14595918420017975,-1.4561730943650124,-1.1342267002258248,1
387,-1.9076705931388132,-0.776343301490558,-0.7899783890951582,-0.9326571504184525,-0.1531611450926602,-1.4324985631761555,-1.0976913564164226,1
388,-1.8518202733570017,-0.7768270662562619,-0.7880946482262836,-0.916090165179195,-0.16031596102639373,-1.4092170530278627,-1.0611560126070199,1
389,-1.7952629875020019,-0.7775848226233704,-0.7842079723471087,-0.8908795354672813,-0.167416691066236,-1.3863504061250644,-1.0246206687976174,1
390,-1.7372917695006278,-0.7787190389840345,-0.7807906325919525,-0.8008415722104468,-0.17446337533153344,-1.3638960182682445,-0.988085324988215,1
391,-1.678024447031743,-0.7806787689265194,-0.7719606948845653,-0.7108036089536123,-0.18144928731813137,-1.3418747520332779,-0.9515499811788125,1
392,-1.6182858138474001,-0.779627286669909,-0.7625367118508969,-0.48697383395734783,-0.1883745622558957,-1.3202835452270172,-0.9028361894329424,1
393,-1.5593719744151089,-0.7745686985610918,-0.7582504065994028,-0.41187757094092176,-0.19523934494338716,-1.2991193089494912,-0.8541223976870727,1
399,0.9802369609416076,2.834309627696836,0.5812805933386407,0.7766235440492935,-0.5482577306579234,0.7040631115740242,0.6438266984984287,0
400,1.0040898807798282,2.9131015954052137,0.6260951730456584,1.0971586932436246,-0.5482577306579234,0.7043197272237,0.7168973861172337,0
401,1.0219077246421666,2.8697876381854135,0.6638697405549092,1.1473386246348383,-0.5482577306579234,0.7043802778456585,0.8021465216725061,0
402,1.051508336390964,2.8962861569735185,0.7354152410229932,1.2412194344545597,-0.5482577306579234,0.704441250662738,0.8752172092913107,0
403,1.0693261814315818,2.950821460921487,0.8167040986913215,1.3044607838512894,-0.5482577306579234,0.7045019768678623,0.948287896910116,0
404,1.104674485090956,2.9631885636536506,0.9405913614777576,1.5098927168129537,-0.5482577306579234,0.70449793618212,1.021358584528921,0
405,1.1224923289532944,2.8935659352289416,1.0330447496640462,1.536543953936977,-0.5482577306579234,0.7044965354944029,1.0944292721477258,0
406,1.1460578647262112,2.7967785669473724,1.1081500555859323,1.5653561021791638,-0.5482577306579234,0.7045464028182802,1.1674999597665308,0
